Row ID,Order ID,Seperated  Order Year ,Seperated Order ID,Order Date,Ship Date,Date Difference (Ship Date - Order Date),Ship Mode,Customer ID,Derived Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue
2256,CA-2016-164091,2016,164091,17-09-16,22-09-16,5,Standard Class,LA-16780,16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,$437.85 ,3,0%,$131.36 ,$919.49 
2257,CA-2016-164091,2016,164091,17-09-16,22-09-16,5,Standard Class,LA-16780,16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",$109.48 ,2,0%,$33.94 ,$151.08 
2258,CA-2017-105214,2017,105214,16-06-17,19-06-17,3,First Class,TS-21610,21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,"$1,212.96 ",7,20%,$90.97 ,"$7,853.92 "
2259,CA-2017-105214,2017,105214,16-06-17,19-06-17,3,First Class,TS-21610,21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$18.54 ,2,0%,$8.71 ,$19.65 
2260,CA-2015-117611,2015,117611,08-11-15,10-11-15,2,Second Class,MZ-17335,17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$5.00 ,1,0%,$2.40 ,$2.60 
2261,CA-2015-117611,2015,117611,08-11-15,10-11-15,2,Second Class,MZ-17335,17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,$371.97 ,3,0%,$66.95 ,$915.05 
2262,US-2015-137960,2015,137960,18-12-15,18-12-15,0,Same Day,MW-18220,18220,Mitch Webber,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,$166.24 ,1,0%,$24.94 ,$141.30 
2263,CA-2017-122994,2017,122994,06-02-17,09-02-17,3,First Class,MV-17485,17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$359.97 ,3,0%,$79.19 ,$842.33 
2264,CA-2016-131065,2016,131065,14-11-16,16-11-16,2,Second Class,AA-10375,10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,$499.98 ,2,0%,$115.00 ,$769.97 
2265,CA-2016-131065,2016,131065,14-11-16,16-11-16,2,Second Class,AA-10375,10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$5.28 ,1,0%,$2.38 ,$2.90 
2266,CA-2016-131065,2016,131065,14-11-16,16-11-16,2,Second Class,AA-10375,10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$8.26 ,2,0%,$3.88 ,$8.76 
2267,CA-2017-149146,2017,149146,12-10-17,12-10-17,0,Same Day,SM-20320,20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,$7.97 ,2,20%,$2.69 ,$10.56 
2268,CA-2017-137470,2017,137470,17-09-17,17-09-17,0,Same Day,TP-21415,21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,$12.96 ,2,0%,$6.35 ,$13.22 
2269,CA-2017-105480,2017,105480,20-12-17,26-12-17,6,Standard Class,DK-13225,13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,$6.48 ,1,0%,$3.11 ,$3.37 
2270,CA-2017-105480,2017,105480,20-12-17,26-12-17,6,Standard Class,DK-13225,13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$6.98 ,1,20%,$2.36 ,$4.63 
2271,CA-2017-164917,2017,164917,02-12-17,07-12-17,5,Standard Class,MK-17905,17905,Michael Kennedy,Corporate,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,$47.96 ,5,20%,$4.20 ,$218.82 
2272,CA-2015-102036,2015,102036,21-09-15,27-09-15,6,Standard Class,CS-12130,12130,Chad Sievert,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$199.74 ,6,0%,$47.94 ,$910.81 
2273,CA-2015-142944,2015,142944,06-03-15,11-03-15,5,Standard Class,JL-15850,15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$435.26 ,7,0%,$95.76 ,"$2,376.52 "
2274,CA-2015-142944,2015,142944,06-03-15,11-03-15,5,Standard Class,JL-15850,15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,"$1,119.98 ",2,20%,$377.99 ,"$1,483.98 "
2275,CA-2014-157882,2014,157882,03-10-14,08-10-14,5,Second Class,AR-10405,10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,$143.43 ,1,20%,$3.59 ,$139.85 
2276,CA-2014-157882,2014,157882,03-10-14,08-10-14,5,Second Class,AR-10405,10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",$122.35 ,3,20%,$13.76 ,$325.76 
2277,CA-2014-104283,2014,104283,27-06-14,01-07-14,4,Standard Class,LM-17065,17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",$306.20 ,5,0%,$0.00 ,"$1,531.00 "
2278,CA-2014-104283,2014,104283,27-06-14,01-07-14,4,Standard Class,LM-17065,17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,$85.98 ,1,0%,$22.35 ,$63.63 
2279,CA-2014-104283,2014,104283,27-06-14,01-07-14,4,Standard Class,LM-17065,17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$223.96 ,4,0%,$53.75 ,$680.84 
2280,CA-2017-142622,2017,142622,30-10-17,02-11-17,3,First Class,JK-15625,15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,$97.57 ,2,20%,($6.10),$207.33 
2281,CA-2017-142622,2017,142622,30-10-17,02-11-17,3,First Class,JK-15625,15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,$614.27 ,8,20%,($23.04),"$5,098.46 "
2282,CA-2017-142622,2017,142622,30-10-17,02-11-17,3,First Class,JK-15625,15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,$199.98 ,2,0%,$38.00 ,$323.97 
2283,CA-2016-132143,2016,132143,03-09-16,05-09-16,2,First Class,FM-14215,14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",$48.16 ,7,0%,$22.15 ,$182.04 
2284,CA-2015-153108,2015,153108,05-03-15,09-03-15,4,Standard Class,SF-20200,20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$23.92 ,2,0%,$6.70 ,$34.44 
2285,CA-2015-153108,2015,153108,05-03-15,09-03-15,4,Standard Class,SF-20200,20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,$60.69 ,7,0%,$16.39 ,$310.13 
2286,CA-2016-112676,2016,112676,05-05-16,08-05-16,3,First Class,PJ-18835,18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,$14.35 ,3,20%,$5.20 ,$27.45 
2287,CA-2017-165687,2017,165687,17-11-17,23-11-17,6,Standard Class,CS-12355,12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,$35.04 ,2,0%,$12.26 ,$45.55 
2288,US-2017-112928,2017,112928,01-06-17,05-06-17,4,Second Class,BB-10990,10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",$17.48 ,5,20%,$1.31 ,$80.85 
2289,CA-2017-143343,2017,143343,10-06-17,13-06-17,3,First Class,BW-11200,11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,$16.40 ,5,0%,$4.76 ,$58.22 
2290,CA-2017-115154,2017,115154,08-01-17,11-01-17,3,First Class,RS-19420,19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,$892.98 ,2,0%,$80.37 ,"$1,625.22 "
2291,CA-2015-149342,2015,149342,20-04-15,25-04-15,5,Standard Class,TS-21160,21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,$287.97 ,3,0%,$77.75 ,$630.65 
2292,CA-2015-149342,2015,149342,20-04-15,25-04-15,5,Standard Class,TS-21160,21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$595.38 ,6,0%,$297.69 ,"$1,786.14 "
2293,CA-2015-149342,2015,149342,20-04-15,25-04-15,5,Standard Class,TS-21160,21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,$12.96 ,2,0%,$6.22 ,$13.48 
2294,CA-2015-130995,2015,130995,01-11-15,06-11-15,5,Standard Class,QJ-19255,19255,Quincy Jones,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,$4.95 ,1,0%,$1.34 ,$3.61 
2295,CA-2017-127929,2017,127929,23-12-17,27-12-17,4,Standard Class,FM-14215,14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",$181.95 ,3,0%,$38.21 ,$431.22 
2296,CA-2015-113145,2015,113145,01-11-15,05-11-15,4,Standard Class,VD-21670,21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$13.52 ,4,0%,$6.22 ,$29.20 
2297,CA-2015-113145,2015,113145,01-11-15,05-11-15,4,Standard Class,VD-21670,21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",$259.70 ,5,0%,$106.48 ,$766.12 
2298,CA-2015-113145,2015,113145,01-11-15,05-11-15,4,Standard Class,VD-21670,21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,$42.95 ,1,0%,$1.29 ,$41.66 
2299,CA-2015-113145,2015,113145,01-11-15,05-11-15,4,Standard Class,VD-21670,21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,"$1,399.93 ",7,0%,$601.97 ,"$5,585.72 "
2300,CA-2015-113145,2015,113145,01-11-15,05-11-15,4,Standard Class,VD-21670,21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,$503.96 ,4,0%,$125.99 ,"$1,511.88 "
2301,CA-2014-162362,2014,162362,14-11-14,18-11-14,4,Standard Class,JL-15505,15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,$12.72 ,3,0%,$6.36 ,$19.08 
2302,CA-2014-162362,2014,162362,14-11-14,18-11-14,4,Standard Class,JL-15505,15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,$11.52 ,4,0%,$5.64 ,$23.50 
2303,CA-2016-106558,2016,106558,17-01-16,21-01-16,4,Standard Class,DL-13495,13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,$316.00 ,4,0%,$31.60 ,"$1,137.60 "
2304,CA-2017-157931,2017,157931,17-09-17,22-09-17,5,Second Class,MO-17800,17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,$723.92 ,4,0%,$188.22 ,"$2,142.80 "
2305,CA-2017-157931,2017,157931,17-09-17,22-09-17,5,Second Class,MO-17800,17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,$106.32 ,3,0%,$49.97 ,$169.05 
2306,CA-2016-115574,2016,115574,23-12-16,24-12-16,1,First Class,BP-11185,11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",$141.37 ,2,30%,($14.14),$311.02 
2307,CA-2015-160794,2015,160794,06-08-15,08-08-15,2,First Class,MS-17980,17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,$27.22 ,3,20%,$9.87 ,$52.05 
2308,CA-2017-116225,2017,116225,05-11-17,09-11-17,4,Standard Class,SV-20935,20935,Susan Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,$390.75 ,5,0%,$171.93 ,"$1,094.10 "
2309,US-2017-120418,2017,120418,11-06-17,12-06-17,1,First Class,BC-11125,11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,$280.79 ,1,20%,$35.10 ,$245.69 
2310,US-2017-120418,2017,120418,11-06-17,12-06-17,1,First Class,BC-11125,11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",$68.45 ,4,20%,$7.70 ,$242.99 
2311,US-2017-120418,2017,120418,11-06-17,12-06-17,1,First Class,BC-11125,11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,$88.04 ,5,20%,$6.60 ,$407.19 
2312,US-2017-120418,2017,120418,11-06-17,12-06-17,1,First Class,BC-11125,11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,$15.87 ,1,20%,$1.98 ,$13.89 
2313,US-2017-120418,2017,120418,11-06-17,12-06-17,1,First Class,BC-11125,11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,$215.59 ,3,20%,($48.51),$792.30 
2314,CA-2017-122035,2017,122035,20-07-17,25-07-17,5,Standard Class,EM-13825,13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,$14.62 ,2,0%,$6.87 ,$15.50 
2315,CA-2017-122035,2017,122035,20-07-17,25-07-17,5,Standard Class,EM-13825,13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",$416.32 ,2,0%,$112.41 ,$607.83 
2316,CA-2017-122035,2017,122035,20-07-17,25-07-17,5,Standard Class,EM-13825,13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,$43.00 ,5,0%,$20.21 ,$113.95 
2317,CA-2017-122035,2017,122035,20-07-17,25-07-17,5,Standard Class,EM-13825,13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,$182.94 ,3,0%,$27.44 ,$466.50 
2318,CA-2017-122035,2017,122035,20-07-17,25-07-17,5,Standard Class,EM-13825,13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,$60.83 ,7,0%,$30.42 ,$212.91 
2319,CA-2017-122035,2017,122035,20-07-17,25-07-17,5,Standard Class,EM-13825,13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,$389.97 ,3,0%,$132.59 ,$772.14 
2320,CA-2015-117828,2015,117828,23-12-15,26-12-15,3,First Class,BD-11500,11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,$194.32 ,4,0%,$56.35 ,$551.87 
2321,CA-2017-165491,2017,165491,20-03-17,24-03-17,4,Standard Class,HW-14935,14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$265.93 ,7,0%,$63.82 ,"$1,414.75 "
2322,CA-2015-109470,2015,109470,31-12-15,03-01-16,3,Second Class,KC-16255,16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,$94.74 ,3,0%,$44.53 ,$150.64 
2323,CA-2015-109470,2015,109470,31-12-15,03-01-16,3,Second Class,KC-16255,16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$60.64 ,4,0%,$27.89 ,$130.98 
2324,CA-2015-109470,2015,109470,31-12-15,03-01-16,3,Second Class,KC-16255,16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,$76.30 ,5,0%,$38.15 ,$190.75 
2325,CA-2015-109470,2015,109470,31-12-15,03-01-16,3,Second Class,KC-16255,16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$364.80 ,12,0%,$167.81 ,"$2,363.90 "
2326,CA-2015-105102,2015,105102,15-09-15,19-09-15,4,Second Class,BM-11575,11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,$79.87 ,3,20%,$29.95 ,$149.76 
2327,CA-2015-105102,2015,105102,15-09-15,19-09-15,4,Second Class,BM-11575,11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$46.38 ,1,20%,$1.16 ,$45.22 
2328,CA-2015-105102,2015,105102,15-09-15,19-09-15,4,Second Class,BM-11575,11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,$12.96 ,2,0%,$6.22 ,$13.48 
2329,CA-2017-138422,2017,138422,23-09-17,26-09-17,3,First Class,KN-16705,16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,$14.35 ,3,20%,$5.20 ,$27.45 
2330,US-2015-147739,2015,147739,25-12-15,29-12-15,4,Standard Class,JD-16150,16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,$547.14 ,4,20%,($68.39),"$2,462.11 "
2331,CA-2016-155187,2016,155187,24-09-16,26-09-16,2,Second Class,LA-16780,16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",$41.96 ,2,0%,$2.94 ,$78.05 
2332,CA-2016-155187,2016,155187,24-09-16,26-09-16,2,Second Class,LA-16780,16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$41.70 ,5,0%,$20.85 ,$104.25 
2333,CA-2017-169285,2017,169285,21-03-17,25-03-17,4,Standard Class,RW-19690,19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$277.40 ,5,0%,$133.15 ,$721.24 
2334,CA-2017-169285,2017,169285,21-03-17,25-03-17,4,Standard Class,RW-19690,19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,$5.78 ,1,0%,$2.83 ,$2.95 
